dataset,model,precision,corruption,severity,endpoint_type,endpoint,clean_ap_native,corrupt_ap_native,d_native,clean_metric_sha256,corrupt_metric_sha256
coco,yolo11x,int8-entropy,fog,1,coco-area,large,0.677015297973617,0.6742368956861189,0.0027784022874981495,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,6d1cfb8982def5880eb891727e015ddaa68b5a7c86dde32e87322135b0c165a5
coco,yolo11x,fp8,fog,1,coco-area,small,0.3580619344566013,0.35597518013880175,0.002086754317799533,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,59520aa2ea62dbc20f0b11635eb344ce95b6daf8c5c2d7b22d047e82e2f683c3
coco,yolo11x,fp8,fog,1,coco-area,large,0.6892302903767772,0.6821132641759123,0.007117026200864851,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,59520aa2ea62dbc20f0b11635eb344ce95b6daf8c5c2d7b22d047e82e2f683c3
coco,yolo11x,int8-entropy,fog,3,coco-area,small,0.351353247525937,0.348002819655262,0.0033504278706750212,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,e5f28a0417c09d6a34eba351b0e1641707f6c64bfa3328695d4724f1cf0af885
coco,yolo11x,int8-entropy,fog,3,coco-area,large,0.677015297973617,0.667380441189733,0.009634856783883983,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,e5f28a0417c09d6a34eba351b0e1641707f6c64bfa3328695d4724f1cf0af885
coco,yolo11x,fp8,fog,3,coco-area,small,0.3580619344566013,0.3547007891396257,0.0033611453169755667,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,8bfdbb75ad3bde8bf8bb6746da300e52f4625d85b73629c26a6724f1ed1b5463
coco,yolo11x,fp8,fog,3,coco-area,large,0.6892302903767772,0.6799441721645525,0.009286118212224692,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,8bfdbb75ad3bde8bf8bb6746da300e52f4625d85b73629c26a6724f1ed1b5463
coco,yolo11x,int8-entropy,fog,5,coco-area,small,0.351353247525937,0.347447803298222,0.0039054442277149937,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,3086bd05ed329f0d3bd36c6310cf0386c7bb362451e8a7b9ca68d47a669e6bb4
coco,yolo11x,int8-entropy,fog,5,coco-area,large,0.677015297973617,0.6632170563400075,0.013798241633609543,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,3086bd05ed329f0d3bd36c6310cf0386c7bb362451e8a7b9ca68d47a669e6bb4
coco,yolo11x,fp8,fog,5,coco-area,small,0.3580619344566013,0.3601761500835399,-0.0021142156269386425,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,2c27dc4a30f01835bcff0bdd6b83396e05fde6ed53b41cd2efd3b56e2f141729
coco,yolo11x,fp8,fog,5,coco-area,large,0.6892302903767772,0.6805098683776565,0.008720421999120709,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,2c27dc4a30f01835bcff0bdd6b83396e05fde6ed53b41cd2efd3b56e2f141729
coco,yolo11x,int8-entropy,gaussian_noise,1,coco-area,small,0.351353247525937,0.3238143138755794,0.02753893365035759,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,c314b4deb180b0bc54fa44db88e009e5d49d9e456315d87b439a8c92571f58a2
coco,yolo11x,int8-entropy,gaussian_noise,1,coco-area,large,0.677015297973617,0.6604279637055317,0.01658733426808534,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,c314b4deb180b0bc54fa44db88e009e5d49d9e456315d87b439a8c92571f58a2
coco,yolo11x,fp8,gaussian_noise,1,coco-area,small,0.3580619344566013,0.34140397954903184,0.01665795490756944,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,b22d203652c2c9b05ed6c2b09f8e869fe798c5ba50692e63ab8c68e645764bf3
coco,yolo11x,fp8,gaussian_noise,1,coco-area,large,0.6892302903767772,0.6755474299158266,0.013682860460950574,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,b22d203652c2c9b05ed6c2b09f8e869fe798c5ba50692e63ab8c68e645764bf3
coco,yolo11x,int8-entropy,gaussian_noise,3,coco-area,small,0.351353247525937,0.2668945263875606,0.08445872113837638,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,13fc522c5685d3e4b8456aefc140daef0880620b11171bf7e5eb478a56966dd8
coco,yolo11x,int8-entropy,gaussian_noise,3,coco-area,large,0.677015297973617,0.6171962605638707,0.05981903740974637,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,13fc522c5685d3e4b8456aefc140daef0880620b11171bf7e5eb478a56966dd8
coco,yolo11x,fp8,gaussian_noise,3,coco-area,small,0.3580619344566013,0.28293592619966246,0.07512600825693883,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,ca160d7453dd42804e9370b5501fb1f308521172a77a95f5fdfa8d7c65b74664
coco,yolo11x,fp8,gaussian_noise,3,coco-area,large,0.6892302903767772,0.637005402673549,0.052224887703228196,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,ca160d7453dd42804e9370b5501fb1f308521172a77a95f5fdfa8d7c65b74664
coco,yolo11x,int8-entropy,gaussian_noise,5,coco-area,small,0.351353247525937,0.17773485002952966,0.17361839749640734,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,0c5401179945af62b5a8fc6985861fa61586766d5b15780476aea2db3d6a30a4
coco,yolo11x,int8-entropy,gaussian_noise,5,coco-area,large,0.677015297973617,0.5057707645269157,0.17124453344670132,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,0c5401179945af62b5a8fc6985861fa61586766d5b15780476aea2db3d6a30a4
coco,yolo11x,fp8,gaussian_noise,5,coco-area,small,0.3580619344566013,0.1828241614724423,0.175237772984159,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,2009c8c71acaefe9e4a514401932dab92e7008fb8b0f04b0c23edbb31a876c3f
coco,yolo11x,fp8,gaussian_noise,5,coco-area,large,0.6892302903767772,0.5033599442118136,0.18587034616496356,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,2009c8c71acaefe9e4a514401932dab92e7008fb8b0f04b0c23edbb31a876c3f
coco,yolo11x,int8-entropy,jpeg,1,coco-area,small,0.351353247525937,0.3281269812896777,0.023226266236259285,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,fa51f7672a483bc89a1c7ea0c66b779227812880e15f45c04f064ecf2cff9838
coco,yolo11x,int8-entropy,jpeg,1,coco-area,large,0.677015297973617,0.6678720432462437,0.009143254727373318,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,fa51f7672a483bc89a1c7ea0c66b779227812880e15f45c04f064ecf2cff9838
coco,yolo11x,fp8,jpeg,1,coco-area,small,0.3580619344566013,0.339779538948827,0.018282395507774274,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,b40f9632fd4f0a82f35b55e3d5735376a676fffc24af5b56305105729b19935a
coco,yolo11x,fp8,jpeg,1,coco-area,large,0.6892302903767772,0.6833939602616672,0.005836330115109978,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,b40f9632fd4f0a82f35b55e3d5735376a676fffc24af5b56305105729b19935a
coco,yolo11x,int8-entropy,jpeg,3,coco-area,small,0.351353247525937,0.2702939783368577,0.0810592691890793,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,c197c7d06a73d141cdb51d90dbfa0ef03be3eab44e347a0a5ee6b87f4d6c604d
coco,yolo11x,int8-entropy,jpeg,3,coco-area,large,0.677015297973617,0.6393979688044016,0.03761732916921545,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,c197c7d06a73d141cdb51d90dbfa0ef03be3eab44e347a0a5ee6b87f4d6c604d
coco,yolo11x,fp8,jpeg,3,coco-area,small,0.3580619344566013,0.2680835966254837,0.08997833783111758,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,2f420fe18f8258aa7280320274026af6e9bc0383c0afc804e3f767032cae000d
coco,yolo11x,fp8,jpeg,3,coco-area,large,0.6892302903767772,0.6400403253826129,0.04918996499416428,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,2f420fe18f8258aa7280320274026af6e9bc0383c0afc804e3f767032cae000d
coco,yolo11x,int8-entropy,jpeg,5,coco-area,small,0.351353247525937,0.11006580797477197,0.24128743955116502,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,df97739d73b9ebb5e5c428e0dd6bb7a74a60ed40f1c07703e76bc46fece3bf41
coco,yolo11x,int8-entropy,jpeg,5,coco-area,large,0.677015297973617,0.33938426881791545,0.3376310291557016,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,df97739d73b9ebb5e5c428e0dd6bb7a74a60ed40f1c07703e76bc46fece3bf41
coco,yolo11x,fp8,jpeg,5,coco-area,small,0.3580619344566013,0.10091461464229819,0.2571473198143031,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,1ef528b9db0bcf4a4eecef0fcebb1eb228bda3b667cc0d38e6c393a70c453018
coco,yolo11x,fp8,jpeg,5,coco-area,large,0.6892302903767772,0.28796401357375534,0.40126627680302185,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,1ef528b9db0bcf4a4eecef0fcebb1eb228bda3b667cc0d38e6c393a70c453018
coco,yolo11x,int8-entropy,motion_blur,1,coco-area,small,0.351353247525937,0.24376818131763103,0.10758506620830596,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,d81965f6c8668a3e9ef68675cc311db91ac687e79ceca0b0efaea0b563b9fafd
coco,yolo11x,int8-entropy,motion_blur,1,coco-area,large,0.677015297973617,0.6492192986954831,0.02779599927813392,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,d81965f6c8668a3e9ef68675cc311db91ac687e79ceca0b0efaea0b563b9fafd
coco,yolo11x,fp8,motion_blur,1,coco-area,small,0.3580619344566013,0.2588359574283484,0.09922597702825287,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,0e18e8d76c610d3ac7ef6b37d582073acb5763bede9a1fef1b2f07c62e0384d6
coco,yolo11x,fp8,motion_blur,1,coco-area,large,0.6892302903767772,0.667464916798623,0.021765373578154223,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,0e18e8d76c610d3ac7ef6b37d582073acb5763bede9a1fef1b2f07c62e0384d6
coco,yolo11x,int8-entropy,motion_blur,3,coco-area,small,0.351353247525937,0.06179730779199193,0.28955593973394506,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,9c2e5a7fbd478946897c79040ee7aa9dd69e6ba790470fe686e67a4a96e38131
coco,yolo11x,int8-entropy,motion_blur,3,coco-area,large,0.677015297973617,0.5048614790974959,0.17215381887612113,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,9c2e5a7fbd478946897c79040ee7aa9dd69e6ba790470fe686e67a4a96e38131
coco,yolo11x,fp8,motion_blur,3,coco-area,small,0.3580619344566013,0.06864086690355194,0.28942106755304936,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,e730e073c18785bdda65ef1b814ffdaabc1e9d90577a5dc0ec3a612be739768a
coco,yolo11x,fp8,motion_blur,3,coco-area,large,0.6892302903767772,0.5301395355512348,0.15909075482554236,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,e730e073c18785bdda65ef1b814ffdaabc1e9d90577a5dc0ec3a612be739768a
coco,yolo11x,int8-entropy,motion_blur,5,coco-area,small,0.351353247525937,0.012539577442438114,0.3388136700834989,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,84657245632fd37cec93464945f9c59a75eafcb88b607cbf21f4daa427827c33
coco,yolo11x,int8-entropy,motion_blur,5,coco-area,large,0.677015297973617,0.2864808779897187,0.3905344199838983,388264898ccf423b199e1a07c232c8026453d04cebba2d64a796cda00d4d8a0a,84657245632fd37cec93464945f9c59a75eafcb88b607cbf21f4daa427827c33
coco,yolo11x,fp8,motion_blur,5,coco-area,small,0.3580619344566013,0.013666607512011833,0.34439532694458946,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,79350a4120ba75a902489794bcac3931217ced027055fbadd3daed78e231d13d
coco,yolo11x,fp8,motion_blur,5,coco-area,large,0.6892302903767772,0.315856537536821,0.37337375283995616,67a28953e3b48ebf1e86bbd077ce53a35ed24137d02d4275b29195c13381f6cb,79350a4120ba75a902489794bcac3931217ced027055fbadd3daed78e231d13d
kitti,yolo11m,int8-entropy,fog,1,coco-area,small,0.5411185840226486,0.5106863339433081,0.030432250079340473,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,aa1c3c0b300ed5e038aac8697ca020d6b474431c1788d432be5503d5d8547ba4
kitti,yolo11m,int8-entropy,fog,1,coco-area,large,0.754117424713974,0.7104168025800661,0.04370062213390791,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,aa1c3c0b300ed5e038aac8697ca020d6b474431c1788d432be5503d5d8547ba4
kitti,yolo11m,fp8,fog,1,coco-area,small,0.5844100911212959,0.5578503096461076,0.026559781475188338,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,e0806df5617fc1f112bdbadd1a2e0a5d5183f56c068892a81142fcf64a85d5cf
kitti,yolo11m,fp8,fog,1,coco-area,large,0.7776851921975565,0.7277553832066748,0.04992980899088173,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,e0806df5617fc1f112bdbadd1a2e0a5d5183f56c068892a81142fcf64a85d5cf
kitti,yolo11m,int8-entropy,fog,3,coco-area,small,0.5411185840226486,0.4483098931202635,0.09280869090238508,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,ee4e346d0d5d32bd66b8f9a6b994d324bba4afa30a0828514e0dcee60791bf60
kitti,yolo11m,int8-entropy,fog,3,coco-area,large,0.754117424713974,0.6401755368321224,0.11394188788185167,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,ee4e346d0d5d32bd66b8f9a6b994d324bba4afa30a0828514e0dcee60791bf60
kitti,yolo11m,fp8,fog,3,coco-area,small,0.5844100911212959,0.5062469322174284,0.07816315890386749,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,b4bb7d98fe9e8a6d38cf7ce5eaa84e0b89fd00629e4777045880c82921cac5d0
kitti,yolo11m,fp8,fog,3,coco-area,large,0.7776851921975565,0.6624705327121146,0.11521465948544185,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,b4bb7d98fe9e8a6d38cf7ce5eaa84e0b89fd00629e4777045880c82921cac5d0
kitti,yolo11m,int8-entropy,fog,5,coco-area,small,0.5411185840226486,0.3972323223379225,0.14388626168472607,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,3fa4d74c3e6a25d807da2420eeccbbac4d1958a07184f30e75e5cf8df79dd40c
kitti,yolo11m,int8-entropy,fog,5,coco-area,large,0.754117424713974,0.5310493072625683,0.22306811745140576,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,3fa4d74c3e6a25d807da2420eeccbbac4d1958a07184f30e75e5cf8df79dd40c
kitti,yolo11m,fp8,fog,5,coco-area,small,0.5844100911212959,0.45093859842501105,0.1334714926962849,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,25e6095bf4cd2ac43b733ad9fa6ee43a710619a61c002752b7d6a0064904405b
kitti,yolo11m,fp8,fog,5,coco-area,large,0.7776851921975565,0.5689884201261468,0.2086967720714097,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,25e6095bf4cd2ac43b733ad9fa6ee43a710619a61c002752b7d6a0064904405b
kitti,yolo11m,int8-entropy,gaussian_noise,1,coco-area,small,0.5411185840226486,0.4947048680733619,0.04641371594928667,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,d5dcb7483ccb95d5926277eeea529b4ea2304251241ea951bb8968b1f9285f66
kitti,yolo11m,int8-entropy,gaussian_noise,1,coco-area,large,0.754117424713974,0.6038022293052188,0.15031519540875526,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,d5dcb7483ccb95d5926277eeea529b4ea2304251241ea951bb8968b1f9285f66
kitti,yolo11m,fp8,gaussian_noise,1,coco-area,small,0.5844100911212959,0.5471155678669622,0.03729452325433369,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,1f3b828628fa5c7b5582df04d26f1161096337f0e27d5bba082311fe701f5f8f
kitti,yolo11m,fp8,gaussian_noise,1,coco-area,large,0.7776851921975565,0.6725052772629457,0.10517991493461076,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,1f3b828628fa5c7b5582df04d26f1161096337f0e27d5bba082311fe701f5f8f
kitti,yolo11m,int8-entropy,gaussian_noise,3,coco-area,small,0.5411185840226486,0.25942409428425245,0.2816944897383961,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,bca7ad337d1fcedd3fe431c3b2e41f908387b0f0490f885f566b5313e9a9b290
kitti,yolo11m,int8-entropy,gaussian_noise,3,coco-area,large,0.754117424713974,0.19443993944926455,0.5596774852647095,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,bca7ad337d1fcedd3fe431c3b2e41f908387b0f0490f885f566b5313e9a9b290
kitti,yolo11m,fp8,gaussian_noise,3,coco-area,small,0.5844100911212959,0.2895487182450142,0.2948613728762817,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,503d6172931fb1cbc35122dac78331d3e0df7958ed09f91deb29ae28f721f423
kitti,yolo11m,fp8,gaussian_noise,3,coco-area,large,0.7776851921975565,0.22120710812870598,0.5564780840688506,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,503d6172931fb1cbc35122dac78331d3e0df7958ed09f91deb29ae28f721f423
kitti,yolo11m,int8-entropy,gaussian_noise,5,coco-area,small,0.5411185840226486,0.01771939265994685,0.5233991913627017,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,00f06428a9b2e4b1a95615ac5af4f6380dc8b7937721308277f9ed1c979a2740
kitti,yolo11m,int8-entropy,gaussian_noise,5,coco-area,large,0.754117424713974,0.02635011135690131,0.7277673133570727,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,00f06428a9b2e4b1a95615ac5af4f6380dc8b7937721308277f9ed1c979a2740
kitti,yolo11m,fp8,gaussian_noise,5,coco-area,small,0.5844100911212959,0.01763837473744039,0.5667717163838556,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,3327afe5c96dccf24a68853399effef41b49e16f6a614d7510d0dbb1cc63a4f9
kitti,yolo11m,fp8,gaussian_noise,5,coco-area,large,0.7776851921975565,0.03345328708760668,0.7442319051099499,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,3327afe5c96dccf24a68853399effef41b49e16f6a614d7510d0dbb1cc63a4f9
kitti,yolo11m,int8-entropy,jpeg,1,coco-area,small,0.5411185840226486,0.5343819073130879,0.006736676709560685,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,864d3df3b3acf237c4799aa0e8bbf20829cb0dd20111ef007a545a5a452ceff3
kitti,yolo11m,int8-entropy,jpeg,1,coco-area,large,0.754117424713974,0.7513283863945738,0.00278903831940025,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,864d3df3b3acf237c4799aa0e8bbf20829cb0dd20111ef007a545a5a452ceff3
kitti,yolo11m,fp8,jpeg,1,coco-area,small,0.5844100911212959,0.576618738648691,0.007791352472604984,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,f9a4e6079365023f29441eb48fbf517a9b4a665ffd91732eac9174e563f34f24
kitti,yolo11m,fp8,jpeg,1,coco-area,large,0.7776851921975565,0.7706583065755577,0.007026885621998824,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,f9a4e6079365023f29441eb48fbf517a9b4a665ffd91732eac9174e563f34f24
kitti,yolo11m,int8-entropy,jpeg,3,coco-area,small,0.5411185840226486,0.5293510110410866,0.011767572981561947,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,e30a230d229f092ef7110ed0a2104ec04b9f656527f26a26c41e15099b157125
kitti,yolo11m,int8-entropy,jpeg,3,coco-area,large,0.754117424713974,0.7367221521872681,0.01739527252670592,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,e30a230d229f092ef7110ed0a2104ec04b9f656527f26a26c41e15099b157125
kitti,yolo11m,fp8,jpeg,3,coco-area,small,0.5844100911212959,0.5727863447603081,0.011623746360987841,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,811b9b673d5c00b52c9051a87ea3eb610460e9e7820adc766eb3d615bf90c3fd
kitti,yolo11m,fp8,jpeg,3,coco-area,large,0.7776851921975565,0.7713684516890771,0.006316740508479413,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,811b9b673d5c00b52c9051a87ea3eb610460e9e7820adc766eb3d615bf90c3fd
kitti,yolo11m,int8-entropy,jpeg,5,coco-area,small,0.5411185840226486,0.5133269665781188,0.027791617444529737,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,b7a0d4ad854d6910733ff7bb79a1ec49bb58142ca050622bf79bd1d7c8b968bc
kitti,yolo11m,int8-entropy,jpeg,5,coco-area,large,0.754117424713974,0.7248463974926354,0.029271027221338675,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,b7a0d4ad854d6910733ff7bb79a1ec49bb58142ca050622bf79bd1d7c8b968bc
kitti,yolo11m,fp8,jpeg,5,coco-area,small,0.5844100911212959,0.5640920483783043,0.02031804274299165,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,6faacb58f25a5e5626e89c90229ab792f2f00268a74669c17cd67b06d78d4a6f
kitti,yolo11m,fp8,jpeg,5,coco-area,large,0.7776851921975565,0.7499741450860676,0.027711047111488862,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,6faacb58f25a5e5626e89c90229ab792f2f00268a74669c17cd67b06d78d4a6f
kitti,yolo11m,int8-entropy,motion_blur,1,coco-area,small,0.5411185840226486,0.5168147908010965,0.024303793221552072,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,3eb86b04717e930d1e49678c9982a8637db4d0c4656d5d9783f32b327d0922f1
kitti,yolo11m,int8-entropy,motion_blur,1,coco-area,large,0.754117424713974,0.7487762828863943,0.005341141827579721,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,3eb86b04717e930d1e49678c9982a8637db4d0c4656d5d9783f32b327d0922f1
kitti,yolo11m,fp8,motion_blur,1,coco-area,small,0.5844100911212959,0.5532143165654636,0.031195774555832334,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,bf314fd9ecfc1b2737298909c3028ef04dfe0983db9786ea29699eaee3d693b4
kitti,yolo11m,fp8,motion_blur,1,coco-area,large,0.7776851921975565,0.76799700254634,0.009688189651216539,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,bf314fd9ecfc1b2737298909c3028ef04dfe0983db9786ea29699eaee3d693b4
kitti,yolo11m,int8-entropy,motion_blur,3,coco-area,small,0.5411185840226486,0.10301690254906627,0.4381016814735823,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,67402cbfc2bdcd560ebfafa449859d4cc4e80b386b2b6a93db97aa8b553dbd08
kitti,yolo11m,int8-entropy,motion_blur,3,coco-area,large,0.754117424713974,0.5553713032028459,0.19874612151112814,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,67402cbfc2bdcd560ebfafa449859d4cc4e80b386b2b6a93db97aa8b553dbd08
kitti,yolo11m,fp8,motion_blur,3,coco-area,small,0.5844100911212959,0.10117432354054638,0.48323576758074954,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,826a15ff0fa17214a80ea0155aed9dbf3b19a91a9b98077365847bc779b8210a
kitti,yolo11m,fp8,motion_blur,3,coco-area,large,0.7776851921975565,0.5599761455097584,0.2177090466877981,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,826a15ff0fa17214a80ea0155aed9dbf3b19a91a9b98077365847bc779b8210a
kitti,yolo11m,int8-entropy,motion_blur,5,coco-area,small,0.5411185840226486,0.004925697274448154,0.5361928867482004,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,c70b76b0743feaa26504944ebdd4b9450154600d25a5e16cd184aacbe424256b
kitti,yolo11m,int8-entropy,motion_blur,5,coco-area,large,0.754117424713974,0.21862741589935195,0.535490008814622,d7a986f97f2d453c029217e5d019a2b3a840020a6f97af82a6c8c8edda124120,c70b76b0743feaa26504944ebdd4b9450154600d25a5e16cd184aacbe424256b
kitti,yolo11m,fp8,motion_blur,5,coco-area,small,0.5844100911212959,0.003844899644646739,0.5805651914766492,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,a139cb31a0cec91f23476db5a3b6d2df5e9c018901a2c59a3da06f5520c85887
kitti,yolo11m,fp8,motion_blur,5,coco-area,large,0.7776851921975565,0.21789467293187537,0.5597905192656811,978b16d811f2842922bd7d54363ca6355792ee38ad98533035fec0d48f69e1a2,a139cb31a0cec91f23476db5a3b6d2df5e9c018901a2c59a3da06f5520c85887
kitti,yolo11n,int8-entropy,fog,1,coco-area,small,0.4357672730667822,0.3938342532222176,0.0419330198445646,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,34fde9b7d4a4a91c28398e8cc576d55775999b5ab7b9201137746de22bbf5cfc
kitti,yolo11n,int8-entropy,fog,1,coco-area,large,0.7128748409448529,0.6752244193409898,0.037650421603863116,57e9dabffe274fdb743f42bd58d25ff5d4d542f59b65015ad13dd9d12514539e,34fde9b7d4a4a91c28398e8cc576d55775999b5ab7b9201137746de22bbf5cfc
kitti,yolo11n,fp8,fog,1,coco-area,small,0.448486283681357,0.42107726407772345,0.027409019603633566,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,c043f4f7d368946b5030d0fcc0cbea16257da2a885b8810fa8ccdd4c5042c893
kitti,yolo11n,fp8,fog,1,coco-area,large,0.7311849521785241,0.68520958896034,0.04597536321818407,01f4adce4cb7e9d3bad65a806da496ce310d7443c0209712a32b3ada2030a596,c043f4f7d368946b5030d0fcc0cbea16257da2a885b8810fa8ccdd4c5042c893
